[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
71.021 4.84033e-05 27.8488 285119 431.028
71.022 4.84062e-05 27.8471 285119 431.028
71.023 4.84091e-05 27.8454 285119 431.028
71.024 4.84121e-05 27.8437 285119 431.028
71.025 4.8415e-05 27.842 285119 431.028
71.026 4.84179e-05 27.8404 285119 431.028
71.027 4.84208e-05 27.8387 285120 431.028
71.028 4.84238e-05 27.837 285120 431.028
71.029 4.84267e-05 27.8353 285120 431.028
71.03 4.84296e-05 27.8336 285120 431.028
71.031 4.84326e-05 27.8319 285120 431.028
71.032 4.84355e-05 27.8302 285120 431.028
71.033 4.84384e-05 27.8285 285120 431.028
71.034 4.84413e-05 27.8268 285120 431.028
71.035 4.84443e-05 27.8251 285120 431.028
71.036 4.84472e-05 27.8234 285121 431.028
71.037 4.84501e-05 27.8218 285121 431.028
71.038 4.84531e-05 27.8201 285121 431.028
71.039 4.8456e-05 27.8184 285121 431.028
71.04 4.84589e-05 27.8167 285121 431.028
71.041 4.84619e-05 27.815 285121 431.028
71.042 4.84648e-05 27.8133 285121 431.029
71.043 4.84677e-05 27.8116 285121 431.029
71.044 4.84706e-05 27.8099 285121 431.029
71.045 4.84736e-05 27.8082 285121 431.029
71.046 4.84765e-05 27.8065 285122 431.029
71.047 4.84794e-05 27.8049 285122 431.029
71.048 4.84824e-05 27.8032 285122 431.029
71.049 4.84853e-05 27.8015 285122 431.029
71.05 4.84882e-05 27.7998 285122 431.029
71.051 4.84912e-05 27.7981 285122 431.029
71.052 4.84941e-05 27.7964 285122 431.029
71.053 4.8497e-05 27.7947 285122 431.029
71.054 4.85e-05 27.793 285122 431.029
71.055 4.85029e-05 27.7914 285123 431.029
71.056 4.85058e-05 27.7897 285123 431.029
71.057 4.85088e-05 27.788 285123 431.029
71.058 4.85117e-05 27.7863 285123 431.029
71.059 4.85146e-05 27.7846 285123 431.029
71.06 4.85176e-05 27.7829 285123 431.029
71.061 4.85205e-05 27.7812 285123 431.029
71.062 4.85234e-05 27.7795 285123 431.029
71.063 4.85264e-05 27.7778 285123 431.03
71.064 4.85293e-05 27.7762 285124 431.03
71.065 4.85322e-05 27.7745 285124 431.03
71.066 4.85352e-05 27.7728 285124 431.03
71.067 4.85381e-05 27.7711 285124 431.03
71.068 4.8541e-05 27.7694 285124 431.03
71.069 4.8544e-05 27.7677 285124 431.03
71.07 4.85469e-05 27.766 285124 431.03
71.071 4.85498e-05 27.7644 285124 431.03
71.072 4.85528e-05 27.7627 285124 431.03
71.073 4.85557e-05 27.761 285125 431.03
71.074 4.85587e-05 27.7593 285125 431.03
71.075 4.85616e-05 27.7576 285125 431.03
71.076 4.85645e-05 27.7559 285125 431.03
71.077 4.85675e-05 27.7542 285125 431.03
71.078 4.85704e-05 27.7526 285125 431.03
71.079 4.85733e-05 27.7509 285125 431.03
71.08 4.85763e-05 27.7492 285125 431.03
71.081 4.85792e-05 27.7475 285125 431.03
71.082 4.85821e-05 27.7458 285125 431.03
71.083 4.85851e-05 27.7441 285126 431.03
71.084 4.8588e-05 27.7424 285126 431.031
71.085 4.8591e-05 27.7408 285126 431.031
71.086 4.85939e-05 27.7391 285126 431.031
71.087 4.85968e-05 27.7374 285126 431.031
71.088 4.85998e-05 27.7357 285126 431.031
71.089 4.86027e-05 27.734 285126 431.031
71.09 4.86057e-05 27.7323 285126 431.031
71.091 4.86086e-05 27.7307 285126 431.031
71.092 4.86115e-05 27.729 285127 431.031
71.093 4.86145e-05 27.7273 285127 431.031
71.094 4.86174e-05 27.7256 285127 431.031
71.095 4.86203e-05 27.7239 285127 431.031
71.096 4.86233e-05 27.7222 285127 431.031
71.097 4.86262e-05 27.7205 285127 431.031
71.098 4.86292e-05 27.7189 285127 431.031
71.099 4.86321e-05 27.7172 285127 431.031
71.1 4.8635e-05 27.7155 285127 431.031
71.101 4.8638e-05 27.7138 285128 431.031
71.102 4.86409e-05 27.7121 285128 431.031
71.103 4.86439e-05 27.7104 285128 431.031
71.104 4.86468e-05 27.7088 285128 431.031
71.105 4.86497e-05 27.7071 285128 431.031
71.106 4.86527e-05 27.7054 285128 431.032
71.107 4.86556e-05 27.7037 285128 431.032
71.108 4.86586e-05 27.702 285128 431.032
71.109 4.86615e-05 27.7004 285128 431.032
71.11 4.86645e-05 27.6987 285128 431.032
71.111 4.86674e-05 27.697 285129 431.032
71.112 4.86703e-05 27.6953 285129 431.032
71.113 4.86733e-05 27.6936 285129 431.032
71.114 4.86762e-05 27.6919 285129 431.032
71.115 4.86792e-05 27.6903 285129 431.032
71.116 4.86821e-05 27.6886 285129 431.032
71.117 4.86851e-05 27.6869 285129 431.032
71.118 4.8688e-05 27.6852 285129 431.032
71.119 4.86909e-05 27.6835 285129 431.032
71.12 4.86939e-05 27.6819 285130 431.032
71.121 4.86968e-05 27.6802 285130 431.032
71.122 4.86998e-05 27.6785 285130 431.032
71.123 4.87027e-05 27.6768 285130 431.032
71.124 4.87057e-05 27.6751 285130 431.032
71.125 4.87086e-05 27.6735 285130 431.032
71.126 4.87115e-05 27.6718 285130 431.032
71.127 4.87145e-05 27.6701 285130 431.033
71.128 4.87174e-05 27.6684 285130 431.033
71.129 4.87204e-05 27.6667 285131 431.033
71.13 4.87233e-05 27.6651 285131 431.033
71.131 4.87263e-05 27.6634 285131 431.033
71.132 4.87292e-05 27.6617 285131 431.033
71.133 4.87322e-05 27.66 285131 431.033
71.134 4.87351e-05 27.6583 285131 431.033
71.135 4.87381e-05 27.6567 285131 431.033
71.136 4.8741e-05 27.655 285131 431.033
71.137 4.87439e-05 27.6533 285131 431.033
71.138 4.87469e-05 27.6516 285131 431.033
71.139 4.87498e-05 27.6499 285132 431.033
71.14 4.87528e-05 27.6483 285132 431.033
71.141 4.87557e-05 27.6466 285132 431.033
71.142 4.87587e-05 27.6449 285132 431.033
71.143 4.87616e-05 27.6432 285132 431.033
71.144 4.87646e-05 27.6416 285132 431.033
71.145 4.87675e-05 27.6399 285132 431.033
71.146 4.87705e-05 27.6382 285132 431.033
71.147 4.87734e-05 27.6365 285132 431.033
71.148 4.87764e-05 27.6348 285133 431.033
71.149 4.87793e-05 27.6332 285133 431.034
71.15 4.87823e-05 27.6315 285133 431.034
71.151 4.87852e-05 27.6298 285133 431.034
71.152 4.87882e-05 27.6281 285133 431.034
71.153 4.87911e-05 27.6265 285133 431.034
71.154 4.87941e-05 27.6248 285133 431.034
71.155 4.8797e-05 27.6231 285133 431.034
71.156 4.88e-05 27.6214 285133 431.034
71.157 4.88029e-05 27.6197 285134 431.034
71.158 4.88059e-05 27.6181 285134 431.034
71.159 4.88088e-05 27.6164 285134 431.034
71.16 4.88118e-05 27.6147 285134 431.034
71.161 4.88147e-05 27.613 285134 431.034
71.162 4.88177e-05 27.6114 285134 431.034
71.163 4.88206e-05 27.6097 285134 431.034
71.164 4.88236e-05 27.608 285134 431.034
71.165 4.88265e-05 27.6063 285134 431.034
71.166 4.88295e-05 27.6047 285134 431.034
71.167 4.88324e-05 27.603 285135 431.034
71.168 4.88354e-05 27.6013 285135 431.034
71.169 4.88383e-05 27.5996 285135 431.034
71.17 4.88413e-05 27.598 285135 431.034
71.171 4.88442e-05 27.5963 285135 431.035
71.172 4.88472e-05 27.5946 285135 431.035
71.173 4.88501e-05 27.5929 285135 431.035
71.174 4.88531e-05 27.5913 285135 431.035
71.175 4.8856e-05 27.5896 285135 431.035
71.176 4.8859e-05 27.5879 285136 431.035
71.177 4.88619e-05 27.5862 285136 431.035
71.178 4.88649e-05 27.5846 285136 431.035
71.179 4.88678e-05 27.5829 285136 431.035
71.18 4.88708e-05 27.5812 285136 431.035
71.181 4.88737e-05 27.5795 285136 431.035
71.182 4.88767e-05 27.5779 285136 431.035
71.183 4.88796e-05 27.5762 285136 431.035
71.184 4.88826e-05 27.5745 285136 431.035
71.185 4.88856e-05 27.5728 285137 431.035
71.186 4.88885e-05 27.5712 285137 431.035
71.187 4.88915e-05 27.5695 285137 431.035
71.188 4.88944e-05 27.5678 285137 431.035
71.189 4.88974e-05 27.5661 285137 431.035
71.19 4.89003e-05 27.5645 285137 431.035
71.191 4.89033e-05 27.5628 285137 431.035
71.192 4.89062e-05 27.5611 285137 431.035
71.193 4.89092e-05 27.5595 285137 431.036
71.194 4.89121e-05 27.5578 285137 431.036
71.195 4.89151e-05 27.5561 285138 431.036
71.196 4.89181e-05 27.5544 285138 431.036
71.197 4.8921e-05 27.5528 285138 431.036
71.198 4.8924e-05 27.5511 285138 431.036
71.199 4.89269e-05 27.5494 285138 431.036
71.2 4.89299e-05 27.5477 285138 431.036
71.201 4.89328e-05 27.5461 285138 431.036
71.202 4.89358e-05 27.5444 285138 431.036
71.203 4.89387e-05 27.5427 285138 431.036
71.204 4.89417e-05 27.5411 285139 431.036
71.205 4.89447e-05 27.5394 285139 431.036
71.206 4.89476e-05 27.5377 285139 431.036
71.207 4.89506e-05 27.536 285139 431.036
71.208 4.89535e-05 27.5344 285139 431.036
71.209 4.89565e-05 27.5327 285139 431.036
71.21 4.89595e-05 27.531 285139 431.036
71.211 4.89624e-05 27.5294 285139 431.036
71.212 4.89654e-05 27.5277 285139 431.036
71.213 4.89683e-05 27.526 285139 431.036
71.214 4.89713e-05 27.5244 285140 431.037
71.215 4.89742e-05 27.5227 285140 431.037
71.216 4.89772e-05 27.521 285140 431.037
71.217 4.89802e-05 27.5193 285140 431.037
71.218 4.89831e-05 27.5177 285140 431.037
71.219 4.89861e-05 27.516 285140 431.037
71.22 4.8989e-05 27.5143 285140 431.037
71.221 4.8992e-05 27.5127 285140 431.037
71.222 4.8995e-05 27.511 285140 431.037
71.223 4.89979e-05 27.5093 285141 431.037
71.224 4.90009e-05 27.5077 285141 431.037
71.225 4.90038e-05 27.506 285141 431.037
71.226 4.90068e-05 27.5043 285141 431.037
71.227 4.90098e-05 27.5026 285141 431.037
71.228 4.90127e-05 27.501 285141 431.037
71.229 4.90157e-05 27.4993 285141 431.037
71.23 4.90186e-05 27.4976 285141 431.037
71.231 4.90216e-05 27.496 285141 431.037
71.232 4.90246e-05 27.4943 285141 431.037
71.233 4.90275e-05 27.4926 285142 431.037
71.234 4.90305e-05 27.491 285142 431.037
71.235 4.90335e-05 27.4893 285142 431.037
71.236 4.90364e-05 27.4876 285142 431.038
71.237 4.90394e-05 27.486 285142 431.038
71.238 4.90423e-05 27.4843 285142 431.038
71.239 4.90453e-05 27.4826 285142 431.038
71.24 4.90483e-05 27.481 285142 431.038
71.241 4.90512e-05 27.4793 285142 431.038
71.242 4.90542e-05 27.4776 285143 431.038
71.243 4.90572e-05 27.476 285143 431.038
71.244 4.90601e-05 27.4743 285143 431.038
71.245 4.90631e-05 27.4726 285143 431.038
71.246 4.9066e-05 27.471 285143 431.038
71.247 4.9069e-05 27.4693 285143 431.038
71.248 4.9072e-05 27.4676 285143 431.038
71.249 4.90749e-05 27.466 285143 431.038
71.25 4.90779e-05 27.4643 285143 431.038
71.251 4.90809e-05 27.4626 285143 431.038
71.252 4.90838e-05 27.461 285144 431.038
71.253 4.90868e-05 27.4593 285144 431.038
71.254 4.90898e-05 27.4576 285144 431.038
71.255 4.90927e-05 27.456 285144 431.038
71.256 4.90957e-05 27.4543 285144 431.038
71.257 4.90987e-05 27.4526 285144 431.038
71.258 4.91016e-05 27.451 285144 431.039
71.259 4.91046e-05 27.4493 285144 431.039
71.26 4.91076e-05 27.4476 285144 431.039
71.261 4.91105e-05 27.446 285145 431.039
71.262 4.91135e-05 27.4443 285145 431.039
71.263 4.91165e-05 27.4426 285145 431.039
71.264 4.91194e-05 27.441 285145 431.039
71.265 4.91224e-05 27.4393 285145 431.039
71.266 4.91254e-05 27.4376 285145 431.039
71.267 4.91283e-05 27.436 285145 431.039
71.268 4.91313e-05 27.4343 285145 431.039
71.269 4.91343e-05 27.4326 285145 431.039
71.27 4.91372e-05 27.431 285145 431.039
71.271 4.91402e-05 27.4293 285146 431.039
71.272 4.91432e-05 27.4277 285146 431.039
71.273 4.91461e-05 27.426 285146 431.039
71.274 4.91491e-05 27.4243 285146 431.039
71.275 4.91521e-05 27.4227 285146 431.039
71.276 4.9155e-05 27.421 285146 431.039
71.277 4.9158e-05 27.4193 285146 431.039
71.278 4.9161e-05 27.4177 285146 431.039
71.279 4.91639e-05 27.416 285146 431.039
71.28 4.91669e-05 27.4143 285147 431.04
71.281 4.91699e-05 27.4127 285147 431.04
71.282 4.91729e-05 27.411 285147 431.04
71.283 4.91758e-05 27.4094 285147 431.04
71.284 4.91788e-05 27.4077 285147 431.04
71.285 4.91818e-05 27.406 285147 431.04
71.286 4.91847e-05 27.4044 285147 431.04
71.287 4.91877e-05 27.4027 285147 431.04
71.288 4.91907e-05 27.401 285147 431.04
71.289 4.91937e-05 27.3994 285147 431.04
71.29 4.91966e-05 27.3977 285148 431.04
71.291 4.91996e-05 27.3961 285148 431.04
71.292 4.92026e-05 27.3944 285148 431.04
71.293 4.92055e-05 27.3927 285148 431.04
71.294 4.92085e-05 27.3911 285148 431.04
71.295 4.92115e-05 27.3894 285148 431.04
71.296 4.92145e-05 27.3878 285148 431.04
71.297 4.92174e-05 27.3861 285148 431.04
71.298 4.92204e-05 27.3844 285148 431.04
71.299 4.92234e-05 27.3828 285149 431.04
71.3 4.92263e-05 27.3811 285149 431.04
71.301 4.92293e-05 27.3794 285149 431.04
71.302 4.92323e-05 27.3778 285149 431.041
71.303 4.92353e-05 27.3761 285149 431.041
71.304 4.92382e-05 27.3745 285149 431.041
71.305 4.92412e-05 27.3728 285149 431.041
71.306 4.92442e-05 27.3711 285149 431.041
71.307 4.92472e-05 27.3695 285149 431.041
71.308 4.92501e-05 27.3678 285149 431.041
71.309 4.92531e-05 27.3662 285150 431.041
71.31 4.92561e-05 27.3645 285150 431.041
71.311 4.92591e-05 27.3628 285150 431.041
71.312 4.9262e-05 27.3612 285150 431.041
71.313 4.9265e-05 27.3595 285150 431.041
71.314 4.9268e-05 27.3579 285150 431.041
71.315 4.9271e-05 27.3562 285150 431.041
71.316 4.92739e-05 27.3545 285150 431.041
71.317 4.92769e-05 27.3529 285150 431.041
71.318 4.92799e-05 27.3512 285151 431.041
71.319 4.92829e-05 27.3496 285151 431.041
71.32 4.92858e-05 27.3479 285151 431.041
71.321 4.92888e-05 27.3463 285151 431.041
71.322 4.92918e-05 27.3446 285151 431.041
71.323 4.92948e-05 27.3429 285151 431.041
71.324 4.92977e-05 27.3413 285151 431.042
71.325 4.93007e-05 27.3396 285151 431.042
71.326 4.93037e-05 27.338 285151 431.042
71.327 4.93067e-05 27.3363 285151 431.042
71.328 4.93096e-05 27.3346 285152 431.042
71.329 4.93126e-05 27.333 285152 431.042
71.33 4.93156e-05 27.3313 285152 431.042
71.331 4.93186e-05 27.3297 285152 431.042
71.332 4.93216e-05 27.328 285152 431.042
71.333 4.93245e-05 27.3264 285152 431.042
71.334 4.93275e-05 27.3247 285152 431.042
71.335 4.93305e-05 27.323 285152 431.042
71.336 4.93335e-05 27.3214 285152 431.042
71.337 4.93364e-05 27.3197 285153 431.042
71.338 4.93394e-05 27.3181 285153 431.042
71.339 4.93424e-05 27.3164 285153 431.042
71.34 4.93454e-05 27.3148 285153 431.042
71.341 4.93484e-05 27.3131 285153 431.042
71.342 4.93513e-05 27.3115 285153 431.042
71.343 4.93543e-05 27.3098 285153 431.042
71.344 4.93573e-05 27.3081 285153 431.042
71.345 4.93603e-05 27.3065 285153 431.042
71.346 4.93633e-05 27.3048 285153 431.042
71.347 4.93662e-05 27.3032 285154 431.043
71.348 4.93692e-05 27.3015 285154 431.043
71.349 4.93722e-05 27.2999 285154 431.043
71.35 4.93752e-05 27.2982 285154 431.043
71.351 4.93782e-05 27.2966 285154 431.043
71.352 4.93811e-05 27.2949 285154 431.043
71.353 4.93841e-05 27.2932 285154 431.043
71.354 4.93871e-05 27.2916 285154 431.043
71.355 4.93901e-05 27.2899 285154 431.043
71.356 4.93931e-05 27.2883 285154 431.043
71.357 4.93961e-05 27.2866 285155 431.043
71.358 4.9399e-05 27.285 285155 431.043
71.359 4.9402e-05 27.2833 285155 431.043
71.36 4.9405e-05 27.2817 285155 431.043
71.361 4.9408e-05 27.28 285155 431.043
71.362 4.9411e-05 27.2783 285155 431.043
71.363 4.9414e-05 27.2767 285155 431.043
71.364 4.94169e-05 27.275 285155 431.043
71.365 4.94199e-05 27.2734 285155 431.043
71.366 4.94229e-05 27.2717 285156 431.043
71.367 4.94259e-05 27.2701 285156 431.043
71.368 4.94289e-05 27.2684 285156 431.043
71.369 4.94319e-05 27.2668 285156 431.044
71.37 4.94348e-05 27.2651 285156 431.044
71.371 4.94378e-05 27.2635 285156 431.044
71.372 4.94408e-05 27.2618 285156 431.044
71.373 4.94438e-05 27.2602 285156 431.044
71.374 4.94468e-05 27.2585 285156 431.044
71.375 4.94498e-05 27.2569 285156 431.044
71.376 4.94527e-05 27.2552 285157 431.044
71.377 4.94557e-05 27.2536 285157 431.044
71.378 4.94587e-05 27.2519 285157 431.044
71.379 4.94617e-05 27.2502 285157 431.044
71.38 4.94647e-05 27.2486 285157 431.044
71.381 4.94677e-05 27.2469 285157 431.044
71.382 4.94707e-05 27.2453 285157 431.044
71.383 4.94736e-05 27.2436 285157 431.044
71.384 4.94766e-05 27.242 285157 431.044
71.385 4.94796e-05 27.2403 285158 431.044
71.386 4.94826e-05 27.2387 285158 431.044
71.387 4.94856e-05 27.237 285158 431.044
71.388 4.94886e-05 27.2354 285158 431.044
71.389 4.94916e-05 27.2337 285158 431.044
71.39 4.94946e-05 27.2321 285158 431.044
71.391 4.94975e-05 27.2304 285158 431.045
71.392 4.95005e-05 27.2288 285158 431.045
71.393 4.95035e-05 27.2271 285158 431.045
71.394 4.95065e-05 27.2255 285158 431.045
71.395 4.95095e-05 27.2238 285159 431.045
71.396 4.95125e-05 27.2222 285159 431.045
71.397 4.95155e-05 27.2205 285159 431.045
71.398 4.95185e-05 27.2189 285159 431.045
71.399 4.95214e-05 27.2172 285159 431.045
71.4 4.95244e-05 27.2156 285159 431.045
71.401 4.95274e-05 27.2139 285159 431.045
71.402 4.95304e-05 27.2123 285159 431.045
71.403 4.95334e-05 27.2106 285159 431.045
71.404 4.95364e-05 27.209 285159 431.045
71.405 4.95394e-05 27.2073 285160 431.045
71.406 4.95424e-05 27.2057 285160 431.045
71.407 4.95454e-05 27.204 285160 431.045
71.408 4.95484e-05 27.2024 285160 431.045
71.409 4.95513e-05 27.2007 285160 431.045
71.41 4.95543e-05 27.1991 285160 431.045
71.411 4.95573e-05 27.1974 285160 431.045
71.412 4.95603e-05 27.1958 285160 431.045
71.413 4.95633e-05 27.1941 285160 431.045
71.414 4.95663e-05 27.1925 285161 431.046
71.415 4.95693e-05 27.1908 285161 431.046
71.416 4.95723e-05 27.1892 285161 431.046
71.417 4.95753e-05 27.1875 285161 431.046
71.418 4.95783e-05 27.1859 285161 431.046
71.419 4.95813e-05 27.1843 285161 431.046
71.42 4.95843e-05 27.1826 285161 431.046
71.421 4.95872e-05 27.181 285161 431.046
71.422 4.95902e-05 27.1793 285161 431.046
71.423 4.95932e-05 27.1777 285161 431.046
71.424 4.95962e-05 27.176 285162 431.046
71.425 4.95992e-05 27.1744 285162 431.046
71.426 4.96022e-05 27.1727 285162 431.046
71.427 4.96052e-05 27.1711 285162 431.046
71.428 4.96082e-05 27.1694 285162 431.046
71.429 4.96112e-05 27.1678 285162 431.046
71.43 4.96142e-05 27.1661 285162 431.046
71.431 4.96172e-05 27.1645 285162 431.046
71.432 4.96202e-05 27.1628 285162 431.046
71.433 4.96232e-05 27.1612 285162 431.046
71.434 4.96262e-05 27.1595 285163 431.046
71.435 4.96292e-05 27.1579 285163 431.046
71.436 4.96322e-05 27.1563 285163 431.047
71.437 4.96352e-05 27.1546 285163 431.047
71.438 4.96381e-05 27.153 285163 431.047
71.439 4.96411e-05 27.1513 285163 431.047
71.44 4.96441e-05 27.1497 285163 431.047
71.441 4.96471e-05 27.148 285163 431.047
71.442 4.96501e-05 27.1464 285163 431.047
71.443 4.96531e-05 27.1447 285164 431.047
71.444 4.96561e-05 27.1431 285164 431.047
71.445 4.96591e-05 27.1414 285164 431.047
71.446 4.96621e-05 27.1398 285164 431.047
71.447 4.96651e-05 27.1382 285164 431.047
71.448 4.96681e-05 27.1365 285164 431.047
71.449 4.96711e-05 27.1349 285164 431.047
71.45 4.96741e-05 27.1332 285164 431.047
71.451 4.96771e-05 27.1316 285164 431.047
71.452 4.96801e-05 27.1299 285164 431.047
71.453 4.96831e-05 27.1283 285165 431.047
71.454 4.96861e-05 27.1266 285165 431.047
71.455 4.96891e-05 27.125 285165 431.047
71.456 4.96921e-05 27.1234 285165 431.047
71.457 4.96951e-05 27.1217 285165 431.047
71.458 4.96981e-05 27.1201 285165 431.047
71.459 4.97011e-05 27.1184 285165 431.048
71.46 4.97041e-05 27.1168 285165 431.048
71.461 4.97071e-05 27.1151 285165 431.048
71.462 4.97101e-05 27.1135 285165 431.048
71.463 4.97131e-05 27.1119 285166 431.048
71.464 4.97161e-05 27.1102 285166 431.048
71.465 4.97191e-05 27.1086 285166 431.048
71.466 4.97221e-05 27.1069 285166 431.048
71.467 4.97251e-05 27.1053 285166 431.048
71.468 4.97281e-05 27.1036 285166 431.048
71.469 4.97311e-05 27.102 285166 431.048
71.47 4.97341e-05 27.1004 285166 431.048
71.471 4.97371e-05 27.0987 285166 431.048
71.472 4.97401e-05 27.0971 285166 431.048
71.473 4.97431e-05 27.0954 285167 431.048
71.474 4.97461e-05 27.0938 285167 431.048
71.475 4.97491e-05 27.0921 285167 431.048
71.476 4.97521e-05 27.0905 285167 431.048
71.477 4.97551e-05 27.0889 285167 431.048
71.478 4.97581e-05 27.0872 285167 431.048
71.479 4.97611e-05 27.0856 285167 431.048
71.48 4.97641e-05 27.0839 285167 431.048
71.481 4.97671e-05 27.0823 285167 431.049
71.482 4.97701e-05 27.0807 285168 431.049
71.483 4.97731e-05 27.079 285168 431.049
71.484 4.97761e-05 27.0774 285168 431.049
71.485 4.97791e-05 27.0757 285168 431.049
71.486 4.97821e-05 27.0741 285168 431.049
71.487 4.97851e-05 27.0725 285168 431.049
71.488 4.97881e-05 27.0708 285168 431.049
71.489 4.97911e-05 27.0692 285168 431.049
71.49 4.97941e-05 27.0675 285168 431.049
71.491 4.97971e-05 27.0659 285168 431.049
71.492 4.98001e-05 27.0643 285169 431.049
71.493 4.98031e-05 27.0626 285169 431.049
71.494 4.98061e-05 27.061 285169 431.049
71.495 4.98092e-05 27.0593 285169 431.049
71.496 4.98122e-05 27.0577 285169 431.049
71.497 4.98152e-05 27.0561 285169 431.049
71.498 4.98182e-05 27.0544 285169 431.049
71.499 4.98212e-05 27.0528 285169 431.049
71.5 4.98242e-05 27.0511 285169 431.049
71.501 4.98272e-05 27.0495 285169 431.049
71.502 4.98302e-05 27.0479 285170 431.049
71.503 4.98332e-05 27.0462 285170 431.049
71.504 4.98362e-05 27.0446 285170 431.05
71.505 4.98392e-05 27.0429 285170 431.05
71.506 4.98422e-05 27.0413 285170 431.05
71.507 4.98452e-05 27.0397 285170 431.05
71.508 4.98482e-05 27.038 285170 431.05
71.509 4.98512e-05 27.0364 285170 431.05
71.51 4.98542e-05 27.0348 285170 431.05
71.511 4.98573e-05 27.0331 285170 431.05
71.512 4.98603e-05 27.0315 285171 431.05
71.513 4.98633e-05 27.0298 285171 431.05
71.514 4.98663e-05 27.0282 285171 431.05
71.515 4.98693e-05 27.0266 285171 431.05
71.516 4.98723e-05 27.0249 285171 431.05
71.517 4.98753e-05 27.0233 285171 431.05
71.518 4.98783e-05 27.0217 285171 431.05
71.519 4.98813e-05 27.02 285171 431.05
71.52 4.98843e-05 27.0184 285171 431.05
71.521 4.98873e-05 27.0168 285171 431.05
71.522 4.98903e-05 27.0151 285172 431.05
71.523 4.98934e-05 27.0135 285172 431.05
71.524 4.98964e-05 27.0118 285172 431.05
71.525 4.98994e-05 27.0102 285172 431.05
71.526 4.99024e-05 27.0086 285172 431.051
71.527 4.99054e-05 27.0069 285172 431.051
71.528 4.99084e-05 27.0053 285172 431.051
71.529 4.99114e-05 27.0037 285172 431.051
71.53 4.99144e-05 27.002 285172 431.051
71.531 4.99174e-05 27.0004 285173 431.051
71.532 4.99204e-05 26.9988 285173 431.051
71.533 4.99235e-05 26.9971 285173 431.051
71.534 4.99265e-05 26.9955 285173 431.051
71.535 4.99295e-05 26.9938 285173 431.051
71.536 4.99325e-05 26.9922 285173 431.051
71.537 4.99355e-05 26.9906 285173 431.051
71.538 4.99385e-05 26.9889 285173 431.051
71.539 4.99415e-05 26.9873 285173 431.051
71.54 4.99445e-05 26.9857 285173 431.051
71.541 4.99475e-05 26.984 285174 431.051
71.542 4.99506e-05 26.9824 285174 431.051
71.543 4.99536e-05 26.9808 285174 431.051
71.544 4.99566e-05 26.9791 285174 431.051
71.545 4.99596e-05 26.9775 285174 431.051
71.546 4.99626e-05 26.9759 285174 431.051
71.547 4.99656e-05 26.9742 285174 431.051
71.548 4.99686e-05 26.9726 285174 431.051
71.549 4.99717e-05 26.971 285174 431.052
71.55 4.99747e-05 26.9693 285174 431.052
71.551 4.99777e-05 26.9677 285175 431.052
71.552 4.99807e-05 26.9661 285175 431.052
71.553 4.99837e-05 26.9644 285175 431.052
71.554 4.99867e-05 26.9628 285175 431.052
71.555 4.99897e-05 26.9612 285175 431.052
71.556 4.99928e-05 26.9595 285175 431.052
71.557 4.99958e-05 26.9579 285175 431.052
71.558 4.99988e-05 26.9563 285175 431.052
71.559 5.00018e-05 26.9546 285175 431.052
71.56 5.00048e-05 26.953 285175 431.052
71.561 5.00078e-05 26.9514 285176 431.052
71.562 5.00108e-05 26.9497 285176 431.052
71.563 5.00139e-05 26.9481 285176 431.052
71.564 5.00169e-05 26.9465 285176 431.052
71.565 5.00199e-05 26.9448 285176 431.052
71.566 5.00229e-05 26.9432 285176 431.052
71.567 5.00259e-05 26.9416 285176 431.052
71.568 5.00289e-05 26.94 285176 431.052
71.569 5.0032e-05 26.9383 285176 431.052
71.57 5.0035e-05 26.9367 285176 431.052
71.571 5.0038e-05 26.9351 285177 431.052
71.572 5.0041e-05 26.9334 285177 431.053
71.573 5.0044e-05 26.9318 285177 431.053
71.574 5.0047e-05 26.9302 285177 431.053
71.575 5.00501e-05 26.9285 285177 431.053
71.576 5.00531e-05 26.9269 285177 431.053
71.577 5.00561e-05 26.9253 285177 431.053
71.578 5.00591e-05 26.9236 285177 431.053
71.579 5.00621e-05 26.922 285177 431.053
71.58 5.00652e-05 26.9204 285177 431.053
71.581 5.00682e-05 26.9188 285178 431.053
71.582 5.00712e-05 26.9171 285178 431.053
71.583 5.00742e-05 26.9155 285178 431.053
71.584 5.00772e-05 26.9139 285178 431.053
71.585 5.00803e-05 26.9122 285178 431.053
71.586 5.00833e-05 26.9106 285178 431.053
71.587 5.00863e-05 26.909 285178 431.053
71.588 5.00893e-05 26.9073 285178 431.053
71.589 5.00923e-05 26.9057 285178 431.053
71.59 5.00954e-05 26.9041 285178 431.053
71.591 5.00984e-05 26.9025 285179 431.053
71.592 5.01014e-05 26.9008 285179 431.053
71.593 5.01044e-05 26.8992 285179 431.053
71.594 5.01074e-05 26.8976 285179 431.053
71.595 5.01105e-05 26.8959 285179 431.054
71.596 5.01135e-05 26.8943 285179 431.054
71.597 5.01165e-05 26.8927 285179 431.054
71.598 5.01195e-05 26.8911 285179 431.054
71.599 5.01225e-05 26.8894 285179 431.054
71.6 5.01256e-05 26.8878 285179 431.054
71.601 5.01286e-05 26.8862 285180 431.054
71.602 5.01316e-05 26.8845 285180 431.054
71.603 5.01346e-05 26.8829 285180 431.054
71.604 5.01377e-05 26.8813 285180 431.054
