[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
73.36 5.91212e-05 842.212 2024.89 99.6173
73.37 5.91563e-05 842.241 2023.11 99.5922
73.38 5.91914e-05 842.271 2021.33 99.5672
73.39 5.92264e-05 842.301 2019.55 99.5422
73.4 5.92616e-05 842.331 2017.78 99.5171
73.41 5.92967e-05 842.361 2016 99.4921
73.42 5.93319e-05 842.391 2014.23 99.4671
73.43 5.9367e-05 842.42 2012.46 99.4421
73.44 5.94022e-05 842.45 2010.69 99.4172
73.45 5.94374e-05 842.48 2008.92 99.3922
73.46 5.94727e-05 842.51 2007.16 99.3672
73.47 5.95079e-05 842.54 2005.39 99.3422
73.48 5.95432e-05 842.569 2003.63 99.3173
73.49 5.95785e-05 842.599 2001.87 99.2923
73.5 5.96138e-05 842.629 2000.11 99.2674
73.51 5.96491e-05 842.659 1998.35 99.2425
73.52 5.96844e-05 842.688 1996.6 99.2176
73.53 5.97198e-05 842.718 1994.84 99.1927
73.54 5.97552e-05 842.748 1993.09 99.1678
73.55 5.97906e-05 842.777 1991.34 99.1429
73.56 5.9826e-05 842.807 1989.59 99.118
73.57 5.98614e-05 842.837 1987.84 99.0931
73.58 5.98969e-05 842.866 1986.1 99.0682
73.59 5.99323e-05 842.896 1984.36 99.0434
73.6 5.99678e-05 842.926 1982.61 99.0185
73.61 6.00033e-05 842.955 1980.87 98.9937
73.62 6.00388e-05 842.985 1979.13 98.9688
73.63 6.00744e-05 843.014 1977.4 98.944
73.64 6.011e-05 843.044 1975.66 98.9192
73.65 6.01455e-05 843.073 1973.93 98.8944
73.66 6.01811e-05 843.103 1972.2 98.8696
73.67 6.02168e-05 843.133 1970.46 98.8448
73.68 6.02524e-05 843.162 1968.74 98.82
73.69 6.0288e-05 843.192 1967.01 98.7952
73.7 6.03237e-05 843.221 1965.28 98.7705
73.71 6.03594e-05 843.251 1963.56 98.7457
73.72 6.03951e-05 843.28 1961.84 98.721
73.73 6.04309e-05 843.31 1960.12 98.6962
73.74 6.04666e-05 843.339 1958.4 98.6715
73.75 6.05024e-05 843.369 1956.68 98.6467
73.76 6.05382e-05 843.398 1954.97 98.622
73.77 6.0574e-05 843.427 1953.25 98.5973
73.78 6.06098e-05 843.457 1951.54 98.5726
73.79 6.06456e-05 843.486 1949.83 98.5479
73.8 6.06815e-05 843.516 1948.12 98.5232
73.81 6.07174e-05 843.545 1946.41 98.4986
73.82 6.07533e-05 843.574 1944.71 98.4739
73.83 6.07892e-05 843.604 1943 98.4492
73.84 6.08252e-05 843.633 1941.3 98.4246
73.85 6.08611e-05 843.663 1939.6 98.3999
73.86 6.08971e-05 843.692 1937.9 98.3753
73.87 6.09331e-05 843.721 1936.2 98.3507
73.88 6.09691e-05 843.751 1934.51 98.3261
73.89 6.10051e-05 843.78 1932.81 98.3014
73.9 6.10412e-05 843.809 1931.12 98.2768
73.91 6.10772e-05 843.838 1929.43 98.2523
73.92 6.11133e-05 843.868 1927.74 98.2277
73.93 6.11494e-05 843.897 1926.05 98.2031
73.94 6.11856e-05 843.926 1924.37 98.1785
73.95 6.12217e-05 843.955 1922.68 98.154
73.96 6.12579e-05 843.985 1921 98.1294
73.97 6.12941e-05 844.014 1919.32 98.1049
73.98 6.13303e-05 844.043 1917.64 98.0803
73.99 6.13665e-05 844.072 1915.96 98.0558
74 6.14027e-05 844.101 1914.29 98.0313
74.01 6.1439e-05 844.131 1912.61 98.0068
74.02 6.14753e-05 844.16 1910.94 97.9823
74.03 6.15116e-05 844.189 1909.27 97.9578
74.04 6.15479e-05 844.218 1907.6 97.9333
74.05 6.15842e-05 844.247 1905.93 97.9088
74.06 6.16206e-05 844.276 1904.26 97.8843
74.07 6.16569e-05 844.305 1902.6 97.8599
74.08 6.16933e-05 844.335 1900.93 97.8354
74.09 6.17297e-05 844.364 1899.27 97.811
74.1 6.17662e-05 844.393 1897.61 97.7865
74.11 6.18026e-05 844.422 1895.95 97.7621
74.12 6.18391e-05 844.451 1894.3 97.7377
74.13 6.18756e-05 844.48 1892.64 97.7133
74.14 6.19121e-05 844.509 1890.99 97.6889
74.15 6.19486e-05 844.538 1889.33 97.6645
74.16 6.19852e-05 844.567 1887.68 97.6401
74.17 6.20217e-05 844.596 1886.03 97.6157
74.18 6.20583e-05 844.625 1884.39 97.5913
74.19 6.20949e-05 844.654 1882.74 97.567
74.2 6.21315e-05 844.683 1881.1 97.5426
74.21 6.21682e-05 844.712 1879.45 97.5183
74.22 6.22048e-05 844.741 1877.81 97.4939
74.23 6.22415e-05 844.77 1876.17 97.4696
74.24 6.22782e-05 844.799 1874.53 97.4453
74.25 6.23149e-05 844.828 1872.9 97.421
74.26 6.23517e-05 844.856 1871.26 97.3967
74.27 6.23884e-05 844.885 1869.63 97.3724
74.28 6.24252e-05 844.914 1868 97.3481
74.29 6.2462e-05 844.943 1866.37 97.3238
74.3 6.24988e-05 844.972 1864.74 97.2995
74.31 6.25356e-05 845.001 1863.11 97.2753
74.32 6.25725e-05 845.03 1861.49 97.251
74.33 6.26093e-05 845.059 1859.86 97.2268
74.34 6.26462e-05 845.087 1858.24 97.2025
74.35 6.26831e-05 845.116 1856.62 97.1783
74.36 6.27201e-05 845.145 1855 97.1541
74.37 6.2757e-05 845.174 1853.38 97.1299
74.38 6.2794e-05 845.202 1851.77 97.1056
74.39 6.2831e-05 845.231 1850.15 97.0814
74.4 6.2868e-05 845.26 1848.54 97.0573
74.41 6.2905e-05 845.289 1846.93 97.0331
74.42 6.2942e-05 845.317 1845.32 97.0089
74.43 6.29791e-05 845.346 1843.71 96.9847
74.44 6.30162e-05 845.375 1842.1 96.9606
74.45 6.30533e-05 845.404 1840.5 96.9364
74.46 6.30904e-05 845.432 1838.89 96.9123
74.47 6.31275e-05 845.461 1837.29 96.8881
74.48 6.31647e-05 845.49 1835.69 96.864
74.49 6.32019e-05 845.518 1834.09 96.8399
74.5 6.32391e-05 845.547 1832.49 96.8158
74.51 6.32763e-05 845.576 1830.9 96.7917
74.52 6.33135e-05 845.604 1829.3 96.7676
74.53 6.33508e-05 845.633 1827.71 96.7435
74.54 6.3388e-05 845.661 1826.12 96.7194
74.55 6.34253e-05 845.69 1824.53 96.6954
74.56 6.34626e-05 845.719 1822.94 96.6713
74.57 6.35e-05 845.747 1821.35 96.6472
74.58 6.35373e-05 845.776 1819.77 96.6232
74.59 6.35747e-05 845.804 1818.18 96.5992
74.6 6.36121e-05 845.833 1816.6 96.5751
74.61 6.36495e-05 845.861 1815.02 96.5511
74.62 6.36869e-05 845.89 1813.44 96.5271
74.63 6.37244e-05 845.918 1811.86 96.5031
74.64 6.37618e-05 845.947 1810.28 96.4791
74.65 6.37993e-05 845.975 1808.71 96.4551
74.66 6.38368e-05 846.004 1807.14 96.4311
74.67 6.38744e-05 846.032 1805.56 96.4072
74.68 6.39119e-05 846.061 1803.99 96.3832
74.69 6.39495e-05 846.089 1802.43 96.3592
74.7 6.3987e-05 846.118 1800.86 96.3353
74.71 6.40246e-05 846.146 1799.29 96.3114
74.72 6.40623e-05 846.175 1797.73 96.2874
74.73 6.40999e-05 846.203 1796.16 96.2635
74.74 6.41376e-05 846.231 1794.6 96.2396
74.75 6.41753e-05 846.26 1793.04 96.2157
74.76 6.4213e-05 846.288 1791.49 96.1918
74.77 6.42507e-05 846.317 1789.93 96.1679
74.78 6.42884e-05 846.345 1788.37 96.144
74.79 6.43262e-05 846.373 1786.82 96.1201
74.8 6.4364e-05 846.402 1785.27 96.0963
74.81 6.44018e-05 846.43 1783.72 96.0724
74.82 6.44396e-05 846.458 1782.17 96.0485
74.83 6.44774e-05 846.486 1780.62 96.0247
74.84 6.45153e-05 846.515 1779.07 96.0009
74.85 6.45531e-05 846.543 1777.53 95.977
74.86 6.4591e-05 846.571 1775.98 95.9532
74.87 6.4629e-05 846.6 1774.44 95.9294
74.88 6.46669e-05 846.628 1772.9 95.9056
74.89 6.47048e-05 846.656 1771.36 95.8818
74.9 6.47428e-05 846.684 1769.82 95.858
74.91 6.47808e-05 846.713 1768.29 95.8342
74.92 6.48188e-05 846.741 1766.75 95.8105
74.93 6.48569e-05 846.769 1765.22 95.7867
74.94 6.48949e-05 846.797 1763.69 95.763
74.95 6.4933e-05 846.825 1762.16 95.7392
74.96 6.49711e-05 846.853 1760.63 95.7155
74.97 6.50092e-05 846.882 1759.1 95.6917
74.98 6.50473e-05 846.91 1757.58 95.668
74.99 6.50855e-05 846.938 1756.05 95.6443
75 6.51236e-05 846.966 1754.53 95.6206
75.01 6.51618e-05 846.994 1753.01 95.5969
75.02 6.52e-05 847.022 1751.49 95.5732
75.03 6.52383e-05 847.05 1749.97 95.5495
75.04 6.52765e-05 847.078 1748.45 95.5258
75.05 6.53148e-05 847.106 1746.94 95.5022
75.06 6.53531e-05 847.135 1745.42 95.4785
75.07 6.53914e-05 847.163 1743.91 95.4549
75.08 6.54297e-05 847.191 1742.4 95.4312
75.09 6.54681e-05 847.219 1740.89 95.4076
75.1 6.55064e-05 847.247 1739.38 95.384
75.11 6.55448e-05 847.275 1737.87 95.3603
75.12 6.55832e-05 847.303 1736.37 95.3367
75.13 6.56217e-05 847.331 1734.86 95.3131
75.14 6.56601e-05 847.359 1733.36 95.2895
75.15 6.56986e-05 847.387 1731.86 95.2659
75.16 6.57371e-05 847.415 1730.36 95.2424
75.17 6.57756e-05 847.443 1728.86 95.2188
75.18 6.58141e-05 847.47 1727.36 95.1952
75.19 6.58526e-05 847.498 1725.87 95.1717
75.2 6.58912e-05 847.526 1724.37 95.1481
75.21 6.59298e-05 847.554 1722.88 95.1246
75.22 6.59684e-05 847.582 1721.39 95.101
75.23 6.6007e-05 847.61 1719.9 95.0775
75.24 6.60457e-05 847.638 1718.41 95.054
75.25 6.60843e-05 847.666 1716.92 95.0305
75.26 6.6123e-05 847.694 1715.44 95.007
75.27 6.61617e-05 847.721 1713.95 94.9835
75.28 6.62004e-05 847.749 1712.47 94.96
75.29 6.62392e-05 847.777 1710.99 94.9365
75.3 6.62779e-05 847.805 1709.51 94.9131
75.31 6.63167e-05 847.833 1708.03 94.8896
75.32 6.63555e-05 847.86 1706.55 94.8661
75.33 6.63944e-05 847.888 1705.08 94.8427
75.34 6.64332e-05 847.916 1703.6 94.8193
75.35 6.64721e-05 847.944 1702.13 94.7958
75.36 6.65109e-05 847.972 1700.66 94.7724
75.37 6.65499e-05 847.999 1699.19 94.749
75.38 6.65888e-05 848.027 1697.72 94.7256
75.39 6.66277e-05 848.055 1696.25 94.7022
75.4 6.66667e-05 848.082 1694.79 94.6788
75.41 6.67057e-05 848.11 1693.32 94.6554
75.42 6.67447e-05 848.138 1691.86 94.632
75.43 6.67837e-05 848.166 1690.4 94.6087
75.44 6.68227e-05 848.193 1688.94 94.5853
75.45 6.68618e-05 848.221 1687.48 94.562
75.46 6.69009e-05 848.249 1686.02 94.5386
75.47 6.694e-05 848.276 1684.56 94.5153
75.48 6.69791e-05 848.304 1683.11 94.492
75.49 6.70183e-05 848.331 1681.66 94.4686
75.5 6.70574e-05 848.359 1680.2 94.4453
75.51 6.70966e-05 848.387 1678.75 94.422
75.52 6.71358e-05 848.414 1677.3 94.3987
75.53 6.7175e-05 848.442 1675.86 94.3754
75.54 6.72143e-05 848.469 1674.41 94.3522
75.55 6.72535e-05 848.497 1672.97 94.3289
75.56 6.72928e-05 848.524 1671.52 94.3056
75.57 6.73321e-05 848.552 1670.08 94.2824
75.58 6.73715e-05 848.58 1668.64 94.2591
75.59 6.74108e-05 848.607 1667.2 94.2359
75.6 6.74502e-05 848.635 1665.76 94.2126
75.61 6.74895e-05 848.662 1664.32 94.1894
75.62 6.7529e-05 848.69 1662.89 94.1662
75.63 6.75684e-05 848.717 1661.45 94.143
75.64 6.76078e-05 848.744 1660.02 94.1198
75.65 6.76473e-05 848.772 1658.59 94.0966
75.66 6.76868e-05 848.799 1657.16 94.0734
75.67 6.77263e-05 848.827 1655.73 94.0502
75.68 6.77658e-05 848.854 1654.3 94.0271
75.69 6.78053e-05 848.882 1652.88 94.0039
75.7 6.78449e-05 848.909 1651.45 93.9807
75.71 6.78845e-05 848.936 1650.03 93.9576
75.72 6.79241e-05 848.964 1648.61 93.9345
75.73 6.79637e-05 848.991 1647.19 93.9113
75.74 6.80034e-05 849.019 1645.77 93.8882
75.75 6.8043e-05 849.046 1644.35 93.8651
75.76 6.80827e-05 849.073 1642.93 93.842
75.77 6.81224e-05 849.101 1641.52 93.8189
75.78 6.81622e-05 849.128 1640.11 93.7958
75.79 6.82019e-05 849.155 1638.69 93.7727
75.8 6.82417e-05 849.183 1637.28 93.7496
75.81 6.82815e-05 849.21 1635.87 93.7265
75.82 6.83213e-05 849.237 1634.46 93.7035
75.83 6.83611e-05 849.264 1633.06 93.6804
75.84 6.8401e-05 849.292 1631.65 93.6574
75.85 6.84408e-05 849.319 1630.25 93.6343
75.86 6.84807e-05 849.346 1628.84 93.6113
75.87 6.85206e-05 849.373 1627.44 93.5883
75.88 6.85606e-05 849.401 1626.04 93.5653
75.89 6.86005e-05 849.428 1624.64 93.5423
75.9 6.86405e-05 849.455 1623.25 93.5193
75.91 6.86805e-05 849.482 1621.85 93.4963
75.92 6.87205e-05 849.509 1620.45 93.4733
75.93 6.87605e-05 849.537 1619.06 93.4503
75.94 6.88006e-05 849.564 1617.67 93.4273
75.95 6.88407e-05 849.591 1616.28 93.4044
75.96 6.88807e-05 849.618 1614.89 93.3814
75.97 6.89209e-05 849.645 1613.5 93.3585
75.98 6.8961e-05 849.672 1612.11 93.3355
75.99 6.90012e-05 849.699 1610.73 93.3126
76 6.90413e-05 849.727 1609.34 93.2897
76.01 6.90815e-05 849.754 1607.96 93.2668
76.02 6.91217e-05 849.781 1606.58 93.2439
76.03 6.9162e-05 849.808 1605.2 93.221
76.04 6.92022e-05 849.835 1603.82 93.1981
76.05 6.92425e-05 849.862 1602.44 93.1752
76.06 6.92828e-05 849.889 1601.06 93.1523
76.07 6.93231e-05 849.916 1599.69 93.1294
76.08 6.93635e-05 849.943 1598.31 93.1066
76.09 6.94038e-05 849.97 1596.94 93.0837
76.1 6.94442e-05 849.997 1595.57 93.0609
76.11 6.94846e-05 850.024 1594.2 93.038
76.12 6.9525e-05 850.051 1592.83 93.0152
76.13 6.95655e-05 850.078 1591.46 92.9924
76.14 6.96059e-05 850.105 1590.1 92.9696
76.15 6.96464e-05 850.132 1588.73 92.9468
76.16 6.96869e-05 850.159 1587.37 92.924
76.17 6.97274e-05 850.186 1586.01 92.9012
76.18 6.9768e-05 850.213 1584.64 92.8784
76.19 6.98086e-05 850.24 1583.28 92.8556
76.2 6.98491e-05 850.267 1581.93 92.8328
76.21 6.98897e-05 850.293 1580.57 92.8101
76.22 6.99304e-05 850.32 1579.21 92.7873
76.23 6.9971e-05 850.347 1577.86 92.7646
76.24 7.00117e-05 850.374 1576.51 92.7418
76.25 7.00524e-05 850.401 1575.15 92.7191
76.26 7.00931e-05 850.428 1573.8 92.6964
76.27 7.01338e-05 850.455 1572.45 92.6737
76.28 7.01746e-05 850.481 1571.11 92.651
76.29 7.02153e-05 850.508 1569.76 92.6283
76.3 7.02561e-05 850.535 1568.41 92.6056
76.31 7.02969e-05 850.562 1567.07 92.5829
76.32 7.03378e-05 850.589 1565.73 92.5602
76.33 7.03786e-05 850.615 1564.38 92.5375
76.34 7.04195e-05 850.642 1563.04 92.5149
76.35 7.04604e-05 850.669 1561.7 92.4922
76.36 7.05013e-05 850.696 1560.37 92.4696
76.37 7.05423e-05 850.722 1559.03 92.4469
76.38 7.05832e-05 850.749 1557.69 92.4243
76.39 7.06242e-05 850.776 1556.36 92.4017
76.4 7.06652e-05 850.803 1555.03 92.3791
76.41 7.07062e-05 850.829 1553.69 92.3565
76.42 7.07472e-05 850.856 1552.36 92.3338
76.43 7.07883e-05 850.883 1551.04 92.3113
76.44 7.08294e-05 850.909 1549.71 92.2887
76.45 7.08705e-05 850.936 1548.38 92.2661
76.46 7.09116e-05 850.963 1547.06 92.2435
76.47 7.09528e-05 850.989 1545.73 92.221
76.48 7.09939e-05 851.016 1544.41 92.1984
76.49 7.10351e-05 851.043 1543.09 92.1759
76.5 7.10763e-05 851.069 1541.77 92.1533
76.51 7.11175e-05 851.096 1540.45 92.1308
76.52 7.11588e-05 851.122 1539.13 92.1083
76.53 7.12001e-05 851.149 1537.81 92.0857
76.54 7.12414e-05 851.175 1536.5 92.0632
76.55 7.12827e-05 851.202 1535.18 92.0407
76.56 7.1324e-05 851.229 1533.87 92.0182
76.57 7.13653e-05 851.255 1532.56 91.9957
76.58 7.14067e-05 851.282 1531.25 91.9733
76.59 7.14481e-05 851.308 1529.94 91.9508
76.6 7.14895e-05 851.335 1528.63 91.9283
76.61 7.1531e-05 851.361 1527.33 91.9059
76.62 7.15724e-05 851.388 1526.02 91.8834
76.63 7.16139e-05 851.414 1524.72 91.861
76.64 7.16554e-05 851.441 1523.41 91.8385
76.65 7.16969e-05 851.467 1522.11 91.8161
76.66 7.17385e-05 851.494 1520.81 91.7937
76.67 7.178e-05 851.52 1519.51 91.7713
76.68 7.18216e-05 851.546 1518.21 91.7489
76.69 7.18632e-05 851.573 1516.92 91.7265
76.7 7.19048e-05 851.599 1515.62 91.7041
76.71 7.19465e-05 851.626 1514.33 91.6817
76.72 7.19881e-05 851.652 1513.03 91.6593
76.73 7.20298e-05 851.678 1511.74 91.637
76.74 7.20715e-05 851.705 1510.45 91.6146
76.75 7.21133e-05 851.731 1509.16 91.5922
76.76 7.2155e-05 851.758 1507.87 91.5699
76.77 7.21968e-05 851.784 1506.59 91.5476
76.78 7.22386e-05 851.81 1505.3 91.5252
76.79 7.22804e-05 851.837 1504.02 91.5029
76.8 7.23222e-05 851.863 1502.73 91.4806
76.81 7.23641e-05 851.889 1501.45 91.4583
76.82 7.2406e-05 851.916 1500.17 91.436
76.83 7.24479e-05 851.942 1498.89 91.4137
76.84 7.24898e-05 851.968 1497.61 91.3914
76.85 7.25317e-05 851.994 1496.33 91.3691
76.86 7.25737e-05 852.021 1495.06 91.3469
76.87 7.26157e-05 852.047 1493.78 91.3246
76.88 7.26577e-05 852.073 1492.51 91.3023
76.89 7.26997e-05 852.099 1491.24 91.2801
76.9 7.27417e-05 852.126 1489.97 91.2579
76.91 7.27838e-05 852.152 1488.7 91.2356
76.92 7.28259e-05 852.178 1487.43 91.2134
76.93 7.2868e-05 852.204 1486.16 91.1912
76.94 7.29101e-05 852.23 1484.89 91.169
76.95 7.29523e-05 852.257 1483.63 91.1468
76.96 7.29944e-05 852.283 1482.36 91.1246
76.97 7.30366e-05 852.309 1481.1 91.1024
76.98 7.30789e-05 852.335 1479.84 91.0802
76.99 7.31211e-05 852.361 1478.58 91.058
77 7.31633e-05 852.387 1477.32 91.0359
77.01 7.32056e-05 852.413 1476.06 91.0137
77.02 7.32479e-05 852.44 1474.8 90.9916
77.03 7.32902e-05 852.466 1473.55 90.9694
77.04 7.33326e-05 852.492 1472.29 90.9473
77.05 7.33749e-05 852.518 1471.04 90.9252
77.06 7.34173e-05 852.544 1469.79 90.903
77.07 7.34597e-05 852.57 1468.54 90.8809
77.08 7.35022e-05 852.596 1467.29 90.8588
77.09 7.35446e-05 852.622 1466.04 90.8367
77.1 7.35871e-05 852.648 1464.79 90.8146
77.11 7.36296e-05 852.674 1463.54 90.7925
77.12 7.36721e-05 852.7 1462.3 90.7705
77.13 7.37146e-05 852.726 1461.06 90.7484
77.14 7.37572e-05 852.752 1459.81 90.7263
77.15 7.37997e-05 852.778 1458.57 90.7043
77.16 7.38423e-05 852.804 1457.33 90.6822
77.17 7.3885e-05 852.83 1456.09 90.6602
77.18 7.39276e-05 852.856 1454.85 90.6382
77.19 7.39703e-05 852.882 1453.62 90.6161
77.2 7.40129e-05 852.908 1452.38 90.5941
77.21 7.40556e-05 852.934 1451.15 90.5721
77.22 7.40984e-05 852.96 1449.91 90.5501
77.23 7.41411e-05 852.986 1448.68 90.5281
77.24 7.41839e-05 853.011 1447.45 90.5061
77.25 7.42267e-05 853.037 1446.22 90.4841
77.26 7.42695e-05 853.063 1444.99 90.4622
77.27 7.43123e-05 853.089 1443.76 90.4402
77.28 7.43552e-05 853.115 1442.54 90.4182
77.29 7.4398e-05 853.141 1441.31 90.3963
77.3 7.44409e-05 853.167 1440.09 90.3743
77.31 7.44839e-05 853.193 1438.86 90.3524
77.32 7.45268e-05 853.218 1437.64 90.3305
77.33 7.45698e-05 853.244 1436.42 90.3086
77.34 7.46127e-05 853.27 1435.2 90.2866
77.35 7.46557e-05 853.296 1433.98 90.2647
77.36 7.46988e-05 853.322 1432.77 90.2428
77.37 7.47418e-05 853.347 1431.55 90.221
77.38 7.47849e-05 853.373 1430.33 90.1991
77.39 7.4828e-05 853.399 1429.12 90.1772
77.4 7.48711e-05 853.425 1427.91 90.1553
77.41 7.49142e-05 853.45 1426.7 90.1335
77.42 7.49574e-05 853.476 1425.49 90.1116
77.43 7.50005e-05 853.502 1424.28 90.0898
77.44 7.50437e-05 853.527 1423.07 90.0679
77.45 7.5087e-05 853.553 1421.86 90.0461
77.46 7.51302e-05 853.579 1420.66 90.0243
77.47 7.51735e-05 853.605 1419.45 90.0024
77.48 7.52167e-05 853.63 1418.25 89.9806
77.49 7.52601e-05 853.656 1417.04 89.9588
77.5 7.53034e-05 853.682 1415.84 89.937
77.51 7.53467e-05 853.707 1414.64 89.9152
77.52 7.53901e-05 853.733 1413.44 89.8935
77.53 7.54335e-05 853.758 1412.25 89.8717
77.54 7.54769e-05 853.784 1411.05 89.8499
77.55 7.55203e-05 853.81 1409.85 89.8281
77.56 7.55638e-05 853.835 1408.66 89.8064
77.57 7.56073e-05 853.861 1407.47 89.7847
77.58 7.56508e-05 853.886 1406.27 89.7629
77.59 7.56943e-05 853.912 1405.08 89.7412
77.6 7.57378e-05 853.938 1403.89 89.7195
77.61 7.57814e-05 853.963 1402.7 89.6977
77.62 7.5825e-05 853.989 1401.52 89.676
77.63 7.58686e-05 854.014 1400.33 89.6543
77.64 7.59122e-05 854.04 1399.14 89.6326
77.65 7.59559e-05 854.065 1397.96 89.6109
77.66 7.59995e-05 854.091 1396.77 89.5893
77.67 7.60432e-05 854.116 1395.59 89.5676
77.68 7.6087e-05 854.142 1394.41 89.5459
77.69 7.61307e-05 854.167 1393.23 89.5243
77.7 7.61745e-05 854.193 1392.05 89.5026
77.71 7.62182e-05 854.218 1390.87 89.481
77.72 7.6262e-05 854.244 1389.7 89.4593
77.73 7.63059e-05 854.269 1388.52 89.4377
77.74 7.63497e-05 854.294 1387.35 89.4161
77.75 7.63936e-05 854.32 1386.17 89.3945
77.76 7.64375e-05 854.345 1385 89.3729
77.77 7.64814e-05 854.371 1383.83 89.3513
77.78 7.65253e-05 854.396 1382.66 89.3297
77.79 7.65693e-05 854.421 1381.49 89.3081
77.8 7.66132e-05 854.447 1380.32 89.2865
77.81 7.66572e-05 854.472 1379.16 89.2649
77.82 7.67013e-05 854.498 1377.99 89.2434
77.83 7.67453e-05 854.523 1376.83 89.2218
77.84 7.67894e-05 854.548 1375.66 89.2003
77.85 7.68335e-05 854.574 1374.5 89.1787
77.86 7.68776e-05 854.599 1373.34 89.1572
77.87 7.69217e-05 854.624 1372.18 89.1357
77.88 7.69659e-05 854.649 1371.02 89.1141
77.89 7.701e-05 854.675 1369.86 89.0926
77.9 7.70542e-05 854.7 1368.7 89.0711
77.91 7.70984e-05 854.725 1367.55 89.0496
77.92 7.71427e-05 854.751 1366.39 89.0281
77.93 7.71869e-05 854.776 1365.24 89.0066
77.94 7.72312e-05 854.801 1364.09 88.9852
77.95 7.72755e-05 854.826 1362.94 88.9637
77.96 7.73199e-05 854.852 1361.79 88.9422
77.97 7.73642e-05 854.877 1360.64 88.9208
77.98 7.74086e-05 854.902 1359.49 88.8993
77.99 7.7453e-05 854.927 1358.34 88.8779
78 7.74974e-05 854.952 1357.19 88.8565
78.01 7.75418e-05 854.978 1356.05 88.835
78.02 7.75863e-05 855.003 1354.9 88.8136
78.03 7.76308e-05 855.028 1353.76 88.7922
78.04 7.76753e-05 855.053 1352.62 88.7708
78.05 7.77198e-05 855.078 1351.48 88.7494
78.06 7.77644e-05 855.103 1350.34 88.728
78.07 7.78089e-05 855.128 1349.2 88.7066
78.08 7.78535e-05 855.154 1348.06 88.6852
78.09 7.78981e-05 855.179 1346.93 88.6639
78.1 7.79428e-05 855.204 1345.79 88.6425
78.11 7.79874e-05 855.229 1344.66 88.6211
78.12 7.80321e-05 855.254 1343.52 88.5998
78.13 7.80768e-05 855.279 1342.39 88.5785
78.14 7.81215e-05 855.304 1341.26 88.5571
78.15 7.81663e-05 855.329 1340.13 88.5358
78.16 7.8211e-05 855.354 1339 88.5145
78.17 7.82558e-05 855.379 1337.87 88.4932
78.18 7.83006e-05 855.404 1336.74 88.4719
78.19 7.83455e-05 855.429 1335.62 88.4506
78.2 7.83903e-05 855.454 1334.49 88.4293
78.21 7.84352e-05 855.479 1333.37 88.408
78.22 7.84801e-05 855.504 1332.25 88.3867
78.23 7.8525e-05 855.529 1331.13 88.3654
78.24 7.857e-05 855.554 1330 88.3442
78.25 7.8615e-05 855.579 1328.88 88.3229
78.26 7.86599e-05 855.604 1327.77 88.3017
78.27 7.8705e-05 855.629 1326.65 88.2804
78.28 7.875e-05 855.654 1325.53 88.2592
78.29 7.87951e-05 855.679 1324.42 88.238
78.3 7.88401e-05 855.704 1323.3 88.2167
78.31 7.88852e-05 855.729 1322.19 88.1955
78.32 7.89304e-05 855.754 1321.08 88.1743
78.33 7.89755e-05 855.778 1319.97 88.1531
78.34 7.90207e-05 855.803 1318.85 88.1319
78.35 7.90659e-05 855.828 1317.75 88.1107
78.36 7.91111e-05 855.853 1316.64 88.0896
78.37 7.91563e-05 855.878 1315.53 88.0684
78.38 7.92016e-05 855.903 1314.42 88.0472
78.39 7.92468e-05 855.928 1313.32 88.0261
78.4 7.92921e-05 855.952 1312.21 88.0049
78.41 7.93375e-05 855.977 1311.11 87.9838
78.42 7.93828e-05 856.002 1310.01 87.9627
78.43 7.94282e-05 856.027 1308.91 87.9415
78.44 7.94736e-05 856.052 1307.81 87.9204
78.45 7.9519e-05 856.076 1306.71 87.8993
78.46 7.95644e-05 856.101 1305.61 87.8782
78.47 7.96099e-05 856.126 1304.52 87.8571
78.48 7.96554e-05 856.151 1303.42 87.836
78.49 7.97009e-05 856.175 1302.32 87.8149
78.5 7.97464e-05 856.2 1301.23 87.7938
78.51 7.97919e-05 856.225 1300.14 87.7728
78.52 7.98375e-05 856.25 1299.05 87.7517
78.53 7.98831e-05 856.274 1297.96 87.7306
78.54 7.99287e-05 856.299 1296.87 87.7096
78.55 7.99744e-05 856.324 1295.78 87.6885
78.56 8.002e-05 856.348 1294.69 87.6675
78.57 8.00657e-05 856.373 1293.6 87.6465
78.58 8.01114e-05 856.398 1292.52 87.6255
78.59 8.01571e-05 856.422 1291.43 87.6044
78.6 8.02029e-05 856.447 1290.35 87.5834
78.61 8.02486e-05 856.472 1289.27 87.5624
78.62 8.02944e-05 856.496 1288.18 87.5414
78.63 8.03403e-05 856.521 1287.1 87.5204
78.64 8.03861e-05 856.546 1286.02 87.4995
78.65 8.0432e-05 856.57 1284.95 87.4785
78.66 8.04778e-05 856.595 1283.87 87.4575
78.67 8.05237e-05 856.619 1282.79 87.4366
78.68 8.05697e-05 856.644 1281.72 87.4156
78.69 8.06156e-05 856.668 1280.64 87.3947
78.7 8.06616e-05 856.693 1279.57 87.3737
78.71 8.07076e-05 856.718 1278.5 87.3528
78.72 8.07536e-05 856.742 1277.42 87.3319
78.73 8.07997e-05 856.767 1276.35 87.311
78.74 8.08457e-05 856.791 1275.28 87.29
78.75 8.08918e-05 856.816 1274.22 87.2691
